2024-07-23 00:12:08,MSSOLL02,383,69.19,15.92,92.42,1.56,1.82,0.00,2.34,0.00,1.82,0.00
2024-07-23 00:12:09,MSSCOR06,24,66.66,8.33,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-23 00:12:10,MSSM1AROLL2,10775,61.38,15.52,96.47,0.06,0.26,0.09,1.11,0.01,1.96,0.00
2024-07-23 00:12:11,MSSM1ARCOR1,13150,61.13,14.41,95.77,0.39,0.11,0.11,1.32,0.00,2.27,0.00
2024-07-23 00:12:11,MSSM3AROLL1,7323,62.03,23.06,96.99,0.20,0.09,0.00,1.32,0.01,1.36,0.00
2024-07-23 00:12:12,MSSM1PYASU1,34,67.64,14.70,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-23 00:12:12,MSSM3ARCOR1,6522,62.29,21.87,96.94,0.04,0.15,0.00,1.34,0.03,1.47,0.00
2024-07-23 00:12:13,MSSM1PYOLL2,1986,50.10,23.21,96.87,0.00,0.15,0.00,0.80,0.05,2.11,0.00
2024-07-23 00:12:14,MSSM2ARCOR2,15342,65.70,19.71,96.91,0.03,0.07,0.00,1.20,0.01,1.74,0.00
2024-07-23 00:12:15,MSSM2AROLL1,15503,66.09,19.13,97.63,0.01,0.12,0.00,0.97,0.01,1.23,0.00
2024-07-23 00:14:02,MSSMAR03,5080,61.00,25.25,97.85,0.03,0.11,0.00,0.90,0.01,1.06,0.00
2024-07-23 00:14:03,MSSNEU03,1677,58.67,25.40,94.93,0.11,0.00,0.00,2.98,0.11,1.84,0.00
2024-07-23 00:14:05,MSSGRA02,264,59.09,23.10,93.56,0.00,0.00,0.00,3.78,0.00,2.65,0.00
2024-07-23 00:14:06,MSSBAH03,1291,55.22,23.54,90.39,6.11,0.07,0.00,1.54,0.07,1.78,0.00
2024-07-23 00:14:07,MSSMON04,890,63.48,20.56,97.41,0.00,0.00,0.11,0.89,0.00,1.57,0.00
2024-07-23 00:14:08,MSSMON05,89,80.89,10.11,95.50,0.00,1.12,0.00,0.00,0.00,3.37,0.00
2024-07-23 00:14:08,MSSOLL02,634,68.13,16.40,90.37,1.26,2.52,0.00,3.15,0.00,2.68,0.00
2024-07-23 00:14:09,MSSCOR06,259,64.09,16.98,89.57,0.38,4.24,0.00,1.54,0.00,4.24,0.00
2024-07-23 00:14:10,MSSM1AROLL2,12693,61.12,15.61,96.36,0.14,0.23,0.08,1.15,0.01,1.98,0.00
